entry_ai,entry_ts,entry,exit_ts,exit,regime,regime_market,type,strat,score,adx,rsi,atr_pct,bt85_ema21_dist,bt85_high20_dist,bt85_entry_atr,mfe,pnl_net,hold_bars,reason
6354,2024-04-25 05:00:00,93534000.0,2024-04-27 17:00:00,90464000.0,Range,Range,leading_signal,P0,4.07,17.8,38.6,21.0,-0.01669225586354891,-0.041924877339260654,1168103.443537553,0.0,-0.03582228922103193,15,ATR손절
6422,2024-05-06 13:00:00,90400000.0,2024-05-09 05:00:00,85872000.0,Trend_Up,Trend_Up,pyramid,P2,4.97,29.8,59.8,50.0,0.0174946943136586,-0.007934330520285767,1369771.0582208321,0.00026548672566371683,-0.053088495575221245,16,ATR손절
6481,2024-05-16 09:00:00,91380000.0,2024-05-24 01:00:00,93431000.0,Range,Range,pyramid,P2,5.07,25.5,70.8,36.0,0.03387670876226403,-0.01593797113934956,1231761.906161553,0.06988400087546509,-0.011811940109380695,46,계단손절
6533,2024-05-25 01:00:00,96001000.0,2024-06-11 17:00:00,94100000.0,Volatile,Volatile,trend,P0,3.97,25.6,55.8,97.0,0.00991303988783134,-0.021895058583800305,1337107.420688737,0.035832960073332566,-0.022801877063780583,106,트레일링
6838,2024-07-14 21:00:00,84417000.0,2024-07-16 13:00:00,87835000.0,Range,Range,pyramid,P2,5.07,20.0,65.4,41.0,0.022171681113109055,-0.005700757352681358,1070312.4230797894,0.07990096781453973,0.0043146054947920814,10,계단손절
6850,2024-07-16 21:00:00,90530000.0,2024-07-25 09:00:00,89870000.0,Trend_Up,Trend_Up,pyramid,P2,5.07,35.6,67.4,90.0,0.041993927077228356,-0.011076640741064406,1572828.3604784107,0.04937589749254391,-0.020121997325799064,51,계단손절
6906,2024-07-26 05:00:00,92465000.0,2024-07-30 09:00:00,93112000.0,Trend_Up,Trend_Up,pyramid,P2,4.97,27.7,53.1,62.0,0.00610214456559375,-0.02668421052631579,1289670.5876283683,0.04586600335261991,-0.0034912228039147403,25,계단손절
7086,2024-08-25 05:00:00,85767000.0,2024-08-27 21:00:00,83286000.0,Trend_Up,Trend_Up,pyramid,P2,3.27,27.8,66.0,1.0,0.02017196982972093,-0.008473988439306359,985150.0956044401,0.005678174589294251,-0.03192720976599391,16,ATR손절
7241,2024-09-20 01:00:00,84522000.0,2024-10-01 21:00:00,83286000.0,Trend_Up,Trend_Up,pyramid,P2,5.07,34.8,71.4,90.0,0.03504138207830576,-0.005623529411764706,1168945.2061658357,0.031198977780932776,-0.02503274087558733,71,계단손절
7346,2024-10-07 13:00:00,85342000.0,2024-10-10 01:00:00,82915000.0,Range,Range,pyramid,P2,5.77,20.9,68.0,12.0,0.01556000938655984,-0.0065537512368313835,853420.0,0.00036324435799489114,-0.03143851796301938,15,ATR손절
7378,2024-10-12 21:00:00,84963000.0,2024-11-01 09:00:00,96603000.0,Trend_Up,Trend_Up,pyramid,P2,4.97,24.8,60.5,61.0,0.012928838595842197,-0.005978426188080586,849630.0,0.19234254910961243,0.1255084837749976,117,계단손절
7508,2024-11-03 13:00:00,95699000.0,2024-11-15 05:00:00,123572000.0,Range,Range,pyramid,P2,5.27,20.5,36.1,90.0,-0.018031012137795444,-0.051480281089867484,1159938.2368361822,0.35884387506661514,0.2586470281547398,70,계단손절
7581,2024-11-15 17:00:00,127086000.0,2024-11-26 05:00:00,129791000.0,Trend_Up,Trend_Up,pyramid,P2,4.97,37.8,60.2,87.0,0.021767101542432544,-0.030181393609633626,3006785.03476909,0.08972664180161466,0.005594738974473378,63,계단손절
7656,2024-11-28 05:00:00,132999000.0,2024-12-06 05:00:00,137501000.0,Trend_Up,Trend_Up,pyramid,P2,4.47,25.2,53.0,55.0,0.00789755774847553,-0.029204379562043796,2200364.8383030347,0.08782772802803028,0.020817951475198344,48,계단손절
7705,2024-12-06 09:00:00,137507000.0,2024-12-20 01:00:00,147434000.0,Volatile,Volatile,trend,P0,4.77,40.5,51.4,95.0,-0.0009395783289477694,-0.058815879534565366,3779542.953034768,0.12990611387056658,0.06919268837222832,82,트레일링
7877,2025-01-04 01:00:00,145183000.0,2025-01-08 01:00:00,143810000.0,Range,Range,pyramid,P2,5.77,25.3,64.0,8.0,0.018508014025443355,-0.00392439367431649,1512802.7924498427,0.034997210417197604,-0.02465841797115517,24,계단손절
7936,2025-01-13 21:00:00,140201000.0,2025-01-21 01:00:00,155300000.0,Range,Range,leading_signal,P0,4.57,13.9,42.9,55.0,-0.009519808351738898,-0.025610552798743448,1694725.870177453,0.1510402921519818,0.10469538020413549,43,트레일링
7985,2025-01-22 01:00:00,158274000.0,2025-02-03 17:00:00,150252000.0,Volatile,Volatile,trend,P0,4.97,24.6,58.6,94.0,0.019790757314079296,-0.03092606765651309,3513958.2754295105,0.009426690422937438,-0.05368425641608856,76,트레일링
8100,2025-02-10 05:00:00,147579000.0,2025-02-19 01:00:00,141935000.0,Range,Range,leading_signal,P0,3.27,19.4,37.0,30.0,-0.012348383296779238,-0.041694805194805194,1544356.3482110628,0.005434377519836833,-0.041243923593465195,53,ATR손절
